,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-0.105199718391837,-0.0493756536555267,0.0779482095826307,0.349624502856989,0.144827239766827,0.00316279614967629,-0.0415722921704707,-0.0772611111801601,0.213857241928882,-0.0432933088099974,0.177908141076768,0.0571111887799312,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0378909853475686,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0378909853475689,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0090606801990254,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0090606801990254,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0090606801990254,0.0612198299139535,-0.167555600909535,0.177908141076768,0.0090606801990254,0.0612198299139535,-0.167555600909536,0.177908141076768,0.0090606801990254,0.0106855522990033,-0.167555600909536,0.177908141076768,0.0191512870010158,0.0106855522990033,-0.167555600909536,0.177908141076768,0.0191512870010155,0.0106855522990033,-0.167555600909536,0.177908141076768,0.0191512870010158,0.0106855522990033,-0.167555600909536,0.177908141076768,0.0191512870010158,0.0106855522990033,-0.167555600909536,0.177908141076768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Display Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.60391644,901.60426818,857.0869681,923.89536272,1155.227126985,1322.53548309,1367.216512675,1320.39483862,1317.81893705,1424.244492275,1362.58423565,1604.999064075,1696.662468615,1800.531856365,1894.23666276,2050.8596316225,1991.9044628,1767.19136524,2166.71735448,2266.32173292,1941.3061646925,1846.810941015,2339.08745830515,2446.61572077998,2095.57987583355,1993.5752087169,2524.97246162887,2641.04589044904,2187.95083088674,1763.57958463756,2652.48357094113,2867.34182253594,2617.24580956612,2588.30695898221,3892.90154244093,3458.82490006429,2814.9882395034,2783.91286510112,3404.46405203779,2955.31367112264,2603.16158574938,2574.47030136398,3064.01764683401,2896.20739770019,2576.60933757474,2522.20855424629,3001.81808860328,2837.41438752687,2498.28041371246,2420.05910779932,2880.24445601485,2751.15699014606,2422.3326891356,2346.48931092222,2821.77549355775,2695.30850324609,2373.15933554615,2298.8555779105,2767.34344428702,2643.31600221847,,,,,,,,,,,,,2903.2488936,3690.19051544,5165.37396137,5709.64672905,7442.2906193625,8192.13491544,8573.82028479263,9255.17343662836,9471.35580900136,12557.2792110535,11958.678827765,11137.8569316476,10938.0503679512,10549.7409676727,10285.9059968617,10082.6743599621,9928.4795268845,9814.31103082648,9733.10518462348,9679.25100145479,9648.24710546985,9636.45057761488,9640.89046447805,9659.12744279245
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-105.99964826,-44.5173000799999,66.8083946200001,231.331764265,167.308356105,44.6810295850003,-46.8216740550004,-2.57590156999981,106.425555225,-61.6602566249999,242.414828425,91.6634045399999,103.86938775,93.7048063950001,156.6229688625,-58.9551688225001,-224.71309756,399.52598924,99.6043784399999,-325.0155682275,-94.4952236774996,492.27651729015,107.528262474825,-351.035844946425,-102.00466711665,531.397252911969,116.07342882017,-453.095059562299,-424.371246249178,888.903986303565,214.85825159481,-250.09601296982,-28.9388505839115,1304.59458345872,-434.076642376634,-643.836660560887,-31.0753744022836,620.551186936669,-449.15038091515,-352.152085373261,-28.6912843853993,489.547345470031,-167.810249133823,-319.598060125452,-54.4007833284441,479.609534356989,-164.403701076407,-339.13397381441,-78.2213059131473,460.185348215532,-129.087465868792,-328.824301010452,-75.8433782133875,475.286182635529,-126.466990311655,-322.149167699939,-74.3037576356555,468.487866376521,-124.027442068543,,,,,,,,,,,,,2903.2488936,786.94162184,1475.18344593,544.27276768,1732.6438903125,749.8442960775,381.685369352626,681.353151835732,216.182372373005,3085.92340205217,-598.600383288584,-820.821896117397,-199.806563696378,-388.309400278496,-263.834970811025,-203.23163689952,-154.194833077641,-114.168496058019,-81.2058462029927,-53.8541831686907,-31.0038959849408,-11.7965278549691,4.43988686316152,18.2369783144059
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.146509167080824,0.466869146216113,0.595189944033172,0.429160586684495,0.140744452988517,0.0769045598287956,-0.00338810786883847,0.215544787915448,0.287477680669136,0.264201382649507,0.390179493641641,0.277794908126293,0.174013393734116,-0.0185170237378134,0.143847227264085,0.105059409222971,-0.025401970351718,0.0450543033092443,0.0795535714285718,0.0795535714285716,0.0794690265486726,0.0794690265486726,0.0794690265486724,0.0794690265486726,0.0440789473684211,-0.115368421052632,0.0504999999999998,0.085684210526316,0.196208695652174,0.467643979057592,0.467643979057592,0.206282722513089,0.0755536332179931,0.0755729166666668,-0.12546875,-0.145572916666667,-0.0752495697074009,-0.0752331606217616,-0.1,-0.0199999999999999,-0.0102000000000001,-0.0203,-0.0203,-0.0203000000000002,-0.0304,-0.0405000000000002,-0.0405,-0.0304000000000001,-0.0304,-0.0304,-0.0203,-0.0203,-0.0203,-0.0202999999999999,-0.0192899999999999,-0.0192899999999999,,,,,,,,,,,,,NA,0.271055514246386,0.399758072044718,0.105369479877047,0.303459035652243,0.100754503475938,0.0465916849871759,0.0794690265486726,0.0233580033754353,0.325816436873735,-0.0476695925309733,-0.0686381754990912,-0.0179394083549987,-0.0355007873630071,-0.0250086681388186,-0.0197582630991892,-0.0152930490039371,-0.0114990916533465,-0.00827422790534427,-0.00553309371954291,-0.00320312966161129,-0.00122266021236972,0.000460738819485496,0.00189162799656328
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-0.105199718391837,-0.0493756536555263,0.0779482095826305,0.250387407058681,0.144827239766827,0.0337843711237196,-0.0342459834422219,-0.00195085704264941,0.0807588601384335,-0.0432933088099976,0.177908141076768,0.0571111887799309,0.0612198299139541,0.0520428483749107,0.0826839496572158,-0.0287465645690529,-0.112813190470051,0.226079640891489,0.0459701761441351,-0.143411045089675,-0.0486761054985201,0.266554906275137,0.0459701761441349,-0.14347812856958,-0.0486761054985202,0.266554906275136,0.0459701761441351,-0.171558949884533,-0.193958310332407,0.504033951201724,0.0810026700819775,-0.0872222526816247,-0.0110569861180555,0.504033951201724,-0.111504654727142,-0.1861431784387,-0.0110392554989024,0.222906109855607,-0.131929835078242,-0.119158953858014,-0.0110217070436447,0.190154590328995,-0.0547680426407525,-0.110350543396594,-0.0211133222778931,0.190154590328995,-0.0547680426407527,-0.119522187279104,-0.0313100585041652,0.190154590328995,-0.0448182325632871,-0.119522187279103,-0.0313100585041651,0.202552033978255,-0.044818232563287,-0.119522187279103,-0.0313100585041651,0.203791778343181,-0.044818232563287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total YouTube Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.535481122172,370.34463840095,464.804213148217,568.319958028713,502.301210708586,561.719894970569,719.474736772347,882.469150312089,751.314223978601,843.901752985988,1076.04168465633,1321.31843025165,1096.18865847032,1252.42815536869,1598.99783413961,1975.42599696349,1577.4650691534,1697.56839159461,2185.40479828456,2687.58292181883,2162.135,2348.1275,3039.7375,3605,3025,3603,3804,4717,4038,3812,5037,6885,6005,7002,7205,8633,6869,7340,7071,7963,6693,7665,7952,9200,8090,8663,8921,10473,8927,9796,10261,11383,9975.33538757357,10761.4841588854,10872.7516636253,12621.7018382128,11092.7827347364,11939.6402261212,12388.2186772541,13700.8088628261,,,,,,,,,,,,,1049.22164833135,1726.00429070005,2665.96499276359,3992.57609187257,5923.04064494211,8148.02118085139,11155,15149,19772,28845,29243,31510,36147,40367,44231.273048297,49121.4505009377,54461.4516846282,59968.2515048547,65627.9861781647,71415.1225345831,77304.9878364689,83274.0775769603,89300.2844626222,95363.0527269915
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,47.8091572787777,94.4595747472666,103.515744880496,-66.0187473201273,59.4186842619833,157.754841801778,162.994413539742,-131.154926333488,92.5875290073872,232.139931670344,245.276745595314,-225.129771781325,156.23949689837,346.569678770921,376.428162823876,-397.960927810089,120.103322441209,487.836406689953,502.178123534264,-525.447921818825,185.9925,691.61,565.2625,-580,578,201,913,-679,-226,1225,1848,-880,997,203,1428,-1764,471,-269,892,-1270,972,287,1248,-1110,573,258,1552,-1546,869,465,1122,-1407.66461242643,786.148771311817,111.267504739868,1748.95017458756,-1528.91910347646,846.85749138481,448.578451132948,1312.59018557195,,,,,,,,,,,,,1049.22164833135,676.782642368705,939.960702063538,1326.61109910898,1930.46455306954,2224.98053590928,3006.97881914861,3994,4623,9073,398,2267,4637,4220,3864.27304829703,4890.17745264067,5340.00118369046,5506.7998202265,5659.73467331004,5787.13635641843,5889.8653018858,5969.08974049139,6026.20688566186,6062.76826436931
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.557351795718625,0.5167490945621,0.547909240966628,0.552768186028589,0.495744401887341,0.50235332688404,0.495593423451654,0.49729702141356,0.459028224789129,0.484092373238008,0.485999898461464,0.495041582510332,0.439045238211712,0.355421773550657,0.366734057810956,0.36050802507916,0.370638908131503,0.383229984504065,0.390926524178061,0.341353961856668,0.399080075943454,0.534414123594226,0.251423848276372,0.308460471567268,0.334876033057851,0.0580072162087149,0.324132492113565,0.459614161543354,0.487122337790986,0.836831059811123,0.430414929521541,0.253885257806826,0.143880099916736,0.048271922307912,-0.0185981956974324,-0.0776091740993861,-0.0256223613335275,0.0442779291553133,0.124593409701598,0.155343463518774,0.208725534140146,0.130202217873451,0.121856136820925,0.138369565217391,0.103461063040791,0.130786101812305,0.150207375854725,0.0868900983481333,0.117434231833043,0.0985590198943844,0.0596191076527879,0.108820331917141,0.112021030245741,0.109478957534218,0.139382104964178,0.0854961587942287,,,,,,,,,,,,,NA,0.645033052306004,0.544587697219628,0.497610097173026,0.483513528270449,0.375648365305288,0.369044060196516,0.358045719408337,0.305168657997228,0.458881246206757,0.0137978852487433,0.077522825975447,0.147159631862901,0.116745511384071,0.0957285170633693,0.110559274369087,0.108710168963527,0.101113717131797,0.0943788509967123,0.0881809223995949,0.0824736427362931,0.0772148073177168,0.0723659398099312,0.0678919255504384
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0.148229140907038,0.255058572347957,0.222708275769194,-0.116164752596621,0.118292934588317,0.280842539518817,0.226546402825699,-0.148622675690254,0.123234095738382,0.275079333404582,0.227943535174152,-0.170382677352384,0.142529751326195,0.276718211168686,0.235415054846791,-0.201455751023734,0.0761369140843589,0.287373639321656,0.229787233892984,-0.195509473420536,0.0860226119090621,0.294536817102138,0.185957669042146,-0.160887656033287,0.191074380165289,0.0557868442964196,0.240010515247108,-0.143947424210303,-0.0559683011391778,0.321353620146905,0.366885050625372,-0.127814088598402,0.166028309741882,0.028991716652385,0.198195697432339,-0.204332213598981,0.068568932886883,-0.0366485013623978,0.126149059538962,-0.159487630290092,0.145226355894218,0.0374429223744293,0.156941649899396,-0.120652173913044,0.0708281829419035,0.0297818307745585,0.173971527855622,-0.147617683567268,0.0973451327433628,0.0474683544303798,0.109346067634734,-0.123663762841643,0.0788092571094035,0.0103394200183808,0.160856260558094,-0.121134148395709,0.0763431062913482,0.0375705165848768,0.105954715505788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of gross advertising revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270992674443096,0.0307059645469654,0.0371130799383757,0.0404210496464234,0.035886347839436,0.0387446471906862,0.0485475530885524,0.0541093353554533,0.0484468805763864,0.0526681490972969,0.0641226199068191,0.0692587498821494,0.0608317790494074,0.0654248631546096,0.0806719052590491,0.0881925977482695,0.0735198568177368,0.0747169839255398,0.0906204455489695,0.0985015257185122,0.0805807945715735,0.0834992802325965,0.104856209074964,0.110861676609878,0.098898224735999,0.110882008986274,0.112557699135992,0.124347551009648,0.119598376921482,0.127632504101517,0.135786494136676,0.149029199766229,0.134388147882911,0.138807390373483,0.135610766045549,0.140972256241937,0.125665465322625,0.130400795906765,0.129785984361808,0.134870092476542,0.122699274033878,0.131830142923482,0.133317685717639,0.140421569974205,0.131205501224477,0.134068961247988,0.135466334619006,0.144532921157588,0.133467892651566,0.137314269694421,0.138321964897145,0.1383379514851,0.129144978640928,0.132295198361186,0.131632241594594,0.138203968863857,0.132028749161641,0.135499396163457,0.135399840215296,0.135831880353862,,,,,,,,,,,,,0.0240173430465446,0.0341465228539785,0.0447129510392391,0.0592458241856739,0.0746134644060077,0.0852508572235098,0.0957831377027503,0.112372135804942,0.13457297650486,0.13768693585111,0.130274019592557,0.13247566794896,0.136615140405911,0.136980769687571,0.133021611075785,0.13476640872661,0.136610639712943,0.138339283447621,0.139672058426816,0.139624393746856,0.139262851036276,0.138491957724408,0.137144847383033,0.135183848660129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Net YouTube revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.690256882534,159.248194512409,199.865811653733,244.377581952347,215.989520604692,241.539554837345,309.374136812109,379.461734634198,375.6571119893,379.755788843695,484.218758095349,594.593293613241,493.284896311644,563.592669915911,719.549025362825,888.941698633569,639.963130305612,685.272606552479,887.324951859603,1104.56808859835,846.352607905612,895.891854486734,1171.39068326156,1391.60142984269,1068.47125,1274.85,1288.3,1645.42875,1251.05906111285,1063.94448374377,1546.62021887469,2292.80564150561,1665.63075871427,2070.44335040153,2106.38531708878,2705.14790877604,1817.12778913853,1974.63065949737,1785.45915485621,2132.41202521505,1068.09996096236,1400.43239128465,981.389821606939,551.672251929229,1122.54873493498,1272.15409293086,792.727379747825,461.182737743698,639.364465430175,887.745448390744,437.175317538986,-159.161699500446,380.301479447824,559.87875184885,-108.136442282286,-492.209258407178,184.572861326262,362.329401491632,-211.153034014586,-860.603930265002,,,,,,,,,,,,,435.426984057509,742.181845001023,1146.36494688834,1834.22495254158,2665.36829022395,3319.10759646465,4305.23657549659,5277.05,6154.42940523692,8547.60733498062,7709.62962870718,4001.59442578319,3648.61294535737,1805.12353185946,339.834530607215,-524.854701461693,-1184.94744041497,-1593.85989323906,573.248942037943,713.923609735997,1052.49477366371,1566.90109614354,2234.76598095712,3034.98447389499
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,20.5579376298744,40.6176171413246,44.5117702986134,-28.3880613476547,25.5500342326529,67.8345819747644,70.0875978220889,-3.80462264489762,4.09867685439411,104.462969251655,110.374535517891,-101.308397301596,70.3077736042666,155.956355446914,169.392673270744,-248.978568327957,45.309476246867,202.052345307124,217.243136738742,-258.215480692734,49.5392465811221,275.49882877483,220.210746581122,-323.130179842685,206.37875,13.4499999999998,357.12875,-394.369688887155,-187.114577369077,482.675735130923,746.185422630923,-627.174882791347,404.812591687258,35.9419666872582,598.762591687258,-888.020119637507,157.50287035884,-189.171504641161,346.95287035884,-1064.31206425269,332.332430322291,-419.042569677714,-429.71756967771,570.876483005755,149.605357995873,-479.426713183032,-331.544642004126,178.181727686477,248.380982960569,-450.570130851758,-596.337017039432,539.46317894827,179.577272401026,-668.015194131136,-384.072816124892,676.78211973344,177.75654016537,-573.482435506217,-649.450896250417,,,,,,,,,,,,,,306.754860943514,404.183101887322,687.860005653241,831.143337682364,653.739306240697,986.128979031948,971.813424503409,877.379405236918,2393.1779297437,-837.977706273443,-3708.03520292399,-352.98148042582,-1843.48941349791,-1465.28900125224,-864.689232068908,-660.092738953281,-408.912452824086,2167.108835277,140.674667698055,338.571163927714,514.40632247983,667.864884813578,800.218492937871
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.557351795718625,0.5167490945621,0.547909240966628,0.552768186028589,0.739237676613188,0.572230225808879,0.565155908263359,0.566938743339772,0.313125402310216,0.484092373238008,0.485999898461464,0.495041582510332,0.29734993933668,0.2159004953963,0.233168165869142,0.242565277673693,0.32250213774259,0.307351039455457,0.320137206562976,0.259860251447763,0.262442202008504,0.422995413581895,0.0998038642521217,0.182399439030477,0.170886966881743,-0.165435554187734,0.200512472929202,0.393439637848563,0.331376599624842,0.946006941185621,0.361927958384879,0.17984178850836,0.090954750704298,-0.0462764126753673,-0.152358715961864,-0.211720727618227,-0.412204266894885,-0.290787679939538,-0.450343168625455,-0.741291905407637,0.0509772268164521,-0.0915990655115619,-0.192240063739602,-0.164027670177508,-0.430435004260901,-0.302171448157268,-0.448517449115917,-1.34511634212315,-0.40518827678052,-0.369325122574532,-1.24735257903174,2.09251069793835,-0.514666991056014,-0.352843092731889,0.952653791433033,0.748451325458555,,,,,,,,,,,,,NA,0.704492078292968,0.544587697219628,0.600035797954522,0.453130536977318,0.245271660445007,0.297106662068541,0.225728228277749,0.166263235185741,0.388854558589509,-0.0980365233723436,-0.480961522343037,-0.0882102089485831,-0.505257598190468,-0.811738906169401,-2.54444193921049,1.25766757373985,0.345089105961429,-1.35966081113502,0.245398913773736,0.474240043767309,0.488749526697594,0.42623295526267,0.358077087156637
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0.148229140907038,0.255058572347957,0.222708275769194,-0.116164752596621,0.118292934588317,0.280842539518817,0.226546402825699,-0.0100263670816908,0.0109106861645438,0.275079333404582,0.227943535174151,-0.170382677352384,0.142529751326195,0.276718211168685,0.235415054846791,-0.280084249294046,0.0708001353534689,0.294849587412555,0.244829288620202,-0.233770541950383,0.058532632992899,0.307513487699546,0.187990863960074,-0.232200235579819,0.193153301972327,0.0105502608149977,0.277209306838469,-0.239675943967282,-0.149564943163143,0.4536662791206,0.48246196029549,-0.273540360961211,0.243038614392388,0.0173595508808719,0.284260712809564,-0.32827044937417,0.0866768266383229,-0.0958009558553664,0.194321370732663,-0.499111828139947,0.311143565647974,-0.299223705682297,-0.437866340384584,1.03481094256484,0.133272929129921,-0.376862139458674,-0.418232863496646,0.386358189723703,0.388481056408811,-0.507544287237436,-1.36406835682404,-3.38940323357604,0.472197143860081,-1.19314260797574,3.55174266897263,-1.37498860123751,0.963069754069409,-1.58276538736662,3.07573556440376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google display revenue disclosures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Call,Date,Base,Run-rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3Q2010,2010-10-04 00:00:00,2011-09-01 00:00:00,Over $2.5bn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4Q2011,2012-01-19 00:00:00,2011-12-01 00:00:00,Over $5bn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1Q2012,2012-04-12 00:00:00,2011-12-01 00:00:00,Over $5bn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
