,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SBC (Including COGS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201,1203,1132,1432,1436,1494,1503,1860,1846,2009,2003,1820,1847,2457,2413,2230,2253,2769,2760,2621,2644,3190,3329,3117,3223,3745,3803,3874,3954,4504,4782,4976,5100,5284,5774,5743,5659,5264,5865,5846,5810,5516,5998,6368,7071,6468.12034504245,6801.01981428092,7116.33267104654,7395.2503105156,7033.92893565446,7231.13459003057,7672.24194284182,8240.83584816282,,,,,,,,,,,,,,,,,,3127,4175,5203,6703,7679,9353,10794,12859,15376,19362,22460,22785,24953,27780.7231408855,30178.1413166897,32452.6812574949,35909.8403131577,39368.8494728617,43029.1292282223,46668.93314469,50241.5177173762,53907.9036343431,57619.8835175213,,,,,,,,,,
,,,,,,,,% of Alphabet revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0663425951499752,0.0697068026422529,0.0638573926778361,0.0766800535475234,0.0673261756294247,0.0737522831613763,0.069906976744186,0.082847089216516,0.0708256599140577,0.0811717171717172,0.0770088427527874,0.065533630995247,0.0571419732079324,0.0788865343864381,0.0738892121137888,0.0660936573799644,0.0573632752826153,0.0761991249071246,0.0708709942481512,0.0647176473493173,0.0573846988605534,0.0775043125440365,0.0869258688670131,0.0675069846013904,0.0566452247882175,0.0677043786383194,0.0614576599870718,0.0594919991400227,0.0524925323597743,0.066224581317728,0.0686230896175648,0.0720199154750188,0.0670629076372817,0.0757161075845071,0.0773953139241864,0.0748829749781597,0.0655659830842313,0.0653596394293448,0.069210072927238,0.0662301173698283,0.0602266012916066,0.0611299510162466,0.0622018500850375,0.0622203114923886,0.0621200407632568,0.059,0.058,0.058,0.055,0.055,0.053,0.053,0.052,,,,,,,,,,,,,,,,,,0.0563230605738576,0.0632566173239799,0.0693835095814053,0.0742533676001418,0.0692706688917956,0.068360388542527,0.0666884966359194,0.0704498512548828,0.0596808688193078,0.0684566321118952,0.0730658373292907,0.065096652172174,0.061943321848097,0.0573931357976888,0.0531714375660686,0.0491714375660686,0.0471714375660686,0.0451714375660686,0.0434214375660686,0.0416714375660686,0.0399214375660686,0.0383214375660686,0.0368214375660686,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-GAAP Operating Income (Loss) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600,5650,5957,6140,6815,6836,7471,7627,8485,8577,6135,9602,9511,10090,5458,10855,10474,9377,11940,11798,11910,11167,9712,14330,18874,20182,23164,24905,25839,24598,24235,22111,23260,22699,27612,27086,29356,30736,33290,34367,36782,36122,37269,37596,43005,46576.2008538813,49978.359518358,51522.2889813219,54102.0739551673,52871.0008605791,56045.1926988447,59377.3221661336,63128.3441275481,,,,,,,,,,,,,,,,,,18530,20671,24563,30419,33825,36877,45025,54083,94090,94204,106753,135175,153992,202178.923308729,231421.859853106,264428.686249819,303221.973907927,346408.846767196,393189.07110202,450164.977731456,518647.647800567,612105.074386201,712130.596248106,,,,,,,,,,
,,,,,,,,% Non-GAAP Operating Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309340993205546,0.327384401437015,0.336041067298471,0.328781793842035,0.319518027099255,0.337463592832107,0.347488372093023,0.339717607233531,0.32554481276857,0.346545454545455,0.235870818915802,0.345743914734265,0.294248677412369,0.323958132665511,0.167131089812291,0.321724955542383,0.266676851003157,0.258042323674289,0.306594083812654,0.291315834958888,0.25849158979924,0.27131368594961,0.253596887484659,0.31035453620081,0.331716404794545,0.36486242181003,0.374337427278604,0.382459534998004,0.343033521407235,0.36167678757848,0.347779292530674,0.320022578590864,0.305859457184936,0.325261151790448,0.370114202991797,0.353174344464293,0.340122813115514,0.381628776120886,0.392839442071228,0.389348348212263,0.381283106490168,0.400314737238735,0.38649562367777,0.367342153088543,0.377806866500334,0.424852306974348,0.426222085984506,0.419920329620735,0.402368269171776,0.413411206444224,0.41077858198546,0.410179722987128,0.398342347198231,,,,,,,,,,,,,,,,,,0.333759613825897,0.313192224360237,0.327554708023844,0.336970489188231,0.305128320779397,0.269531278550494,0.278177650642234,0.296301369112515,0.36520375567174,0.333069340536565,0.347283941781557,0.386194424286751,0.382269707771897,0.417688277660813,0.4077465488505,0.400655296659276,0.398314676036501,0.397466164330374,0.396773883384072,0.401959515676253,0.412112544189678,0.435126295228832,0.455080272431708,,,,,,,,,,
,,,,,,,,%o% Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.770338937085,100.791913950927,114.47304794552,109.35813391496,60.2678566931514,90.8186171334713,-1116.17553177222,60.2630750073396,-312.961353562008,-225.873218799437,-687.397291035102,-240.189591918818,-275.718264092117,-659.158089912215,1394.62994000363,-304.091205834951,-81.8526120391677,132.713622753207,-529.971963279947,190.387012419221,732.248149953043,935.4873586042,1207.40539793944,721.049987971936,113.171166126907,-31.8563423155011,-265.5813474793,-624.369564071393,-371.740642222995,-364.156357880319,223.34910461123,331.517658734283,342.63355930578,563.676243304375,227.252390794312,361.7400374797,411.60293374654,186.859611178493,-63.4381839345799,-220.061951237199,-34.7623998983398,245.375697356129,397.264623067356,525.781765321926,245.614026714423,-114.411005301233,-154.435039990455,-97.4060663360754,-40.2592197354545,,,,,,,,,,,,,,,,,,,-205.673894656604,143.624836636065,94.1578116438763,-318.421684088346,-355.970422289028,86.4637209173991,181.237184702813,689.023865592248,-321.344151351743,142.146012449919,389.104825051938,-39.2471651485377,354.185698889161,-99.4172881031386,-70.9125219122381,-23.4062062277512,-8.48511706126376,-6.92280946302248,51.8563229218122,101.530285134249,230.137510391537,199.539772028761,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,307,183,675,21,635,156,858,92,-2442,3467,-91,579,-4632,5397,-381,-1097,2563,-142,112,-743,-1455,4618,4544,1308,2982,1741,934,-1241,-363,-2124,1149,-561,4913,-526,2270,1380,2554,1077,2415,-660,1147,327,5409,3571.20085388132,3402.15866447672,1543.9294629639,2579.78497384537,-1231.07309458821,3174.19183826562,3332.12946728892,3751.02196141447,,,,,,,,,,,,,,,,,,,2141,3892,5856,3406,3052,8148,9058,40007,114,12549,28422,18817,48186.9233087286,29242.9365443769,33006.8263967135,38793.2876581079,43186.8728592687,46780.2243348238,56975.9066294368,68482.6700691106,93457.4265856345,100025.521861905,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216964285714286,0.209911504424779,0.254154775893906,0.242182410423453,0.245047688921497,0.254681100058514,-0.178824789184848,0.258948472531795,0.120919269298763,0.176402005363181,-0.110350448247759,0.130493647156842,0.101251182840921,-0.0706640237859266,1.18761451080982,0.0868724090280977,0.137101393927821,0.190892609576624,-0.186599664991625,0.214612646211222,0.584718723761545,0.807289334646727,1.38509060955519,0.737962316817865,0.36902617357211,0.218808839560004,0.0462355379036437,-0.112186307970287,-0.0998103641781802,-0.0772013984876819,0.139343924076748,0.225001130658948,0.262080825451419,0.35406846116569,0.20563523105896,0.268810455585911,0.252963619021665,0.175234252993233,0.119525382997897,0.0939564116739895,0.169186014898592,0.289413677367846,0.341016918037995,0.370419432421586,0.258041482505925,0.135150568129114,0.121389202025693,0.15245893263126,0.166837784811366,,,,,,,,,,,,,,,,,,,0.115542363734485,0.18828310193024,0.238407360664414,0.111969492751241,0.090229120473023,0.220950728096103,0.2011771238201,0.739733372778877,0.00121160590923575,0.133210903995584,0.266240761383755,0.139204734603292,0.312918354906285,0.144638897397444,0.142626225619587,0.146706048455945,0.142426593635929,0.135043388098753,0.144907147265681,0.152127938548706,0.180194447968597,0.163412338906367,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089285714285714,0.0543362831858407,0.0307201611549437,0.109934853420195,0.00308143800440197,0.0928905792861323,0.0208807388569134,0.112495083256851,0.0108426635238656,-0.28471493529206,0.565118174409128,-0.00947719225161425,0.0608768794027967,-0.459068384539148,0.988823744961525,-0.0350990327038231,-0.104735535611992,0.273328356617255,-0.011892797319933,0.00949313442956434,-0.062384550797649,-0.130294618071102,0.475494233937397,0.317096999302163,0.0693016848574759,0.147755425626796,0.0751597306164737,0.0375025095362378,-0.0480281744649561,-0.0147572973412473,-0.087641840313596,0.0519650852516846,-0.0241186586414446,0.216441252918631,-0.0190496885412139,0.0838071328361516,0.0470091293091701,0.0830947423217074,0.0323520576749774,0.0702708994093171,-0.0179435593496819,0.031753502020929,0.00877404813652105,0.143871688477498,0.0830415266569309,0.0730450015695774,0.030891959596969,0.0500712414927955,-0.0227546377539678,0.0600365377352314,0.0594543315283775,0.0631726360262488,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,D&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,1177,1234,1248,1404,1371,1490,1596,1687,1503,1625,1761,2026,1986,2114,2355,2580,2613,2835,2920,3413,3108,3386,3478,3725,2753,2945,3304,3439,3782,3899,4046,4201,3186,3397,3800,3316,3413,3708,3985,4205,4487,4998,5611,6040,7052.44486240975,8061.55696842479,9345.9160678592,10874.9993672469,12496.5151744145,14223.4189124044,15923.394137665,17809.9814251664,,,,,,,,,,,,,,,,,,3939,4979,5063,6144,6915,9035,11781,13697,12441,15928,13699,15311,21136,35334.9172659407,60453.3096496502,90912.879330832,126204.045165127,165249.631957649,202541.320734567,235299.011982852,259987.916142066,265958.475696675,267965.935400176,,,,,,,,,,
,,,,,,,,% of Core Google revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0704006223259432,0.0685178716963558,0.0699070926807161,0.0673393406356229,0.0662952120124658,0.0682395102284605,0.0699038235984049,0.0717174440550013,0.0653825284861639,0.0610528881306361,0.0627098367614711,0.0636774543482191,0.0629348906560636,0.0640727835849787,0.0650221456692913,0.0701018038935524,0.0659475486938296,0.0722441870109763,0.0731009231086587,0.0723775530438231,0.0743524388384202,0.0757605304212169,0.0887572413431545,0.0756169148820524,0.0656943317696025,0.0499491980550112,0.0477402412138503,0.0508808673155107,0.0457654636431385,0.0559707566855604,0.0561071778046394,0.0587372791545084,0.0554060826672997,0.0458423862213845,0.0457083652901681,0.0497408241269176,0.0387143474250756,0.0426390485233122,0.0439456249925928,0.045345926263086,0.0437706231979098,0.0499754967477502,0.0520326896049139,0.0550087253191114,0.0532355585326729,0.0646518778055372,0.0690873265407379,0.0765484851002834,0.0812667107040682,0.098467588622675,0.105041341401816,0.110821086142868,0.11318134069097,,,,,,,,,,,,,,,,,,0.0709640225557137,0.0758138685019947,0.0679223514575871,0.0686772037289575,0.0626483538386273,0.0663245830396993,0.0730840333006613,0.0753120360697201,0.0484304199560891,0.0565287754464666,0.0447874402926762,0.0439503975658065,0.0526689575603229,0.0733576693460068,0.107308243708069,0.139004172333418,0.167589460069826,0.192164146849087,0.207405334761287,0.213525925601052,0.210353053241186,0.192918344558916,0.175209810094209,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,57,14,156,-33,119,106,91,-184,122,136,265,-40,128,241,225,33,222,85,493,-305,278,92,247,-972,192,359,135,343,117,147,155,-1015,211,403,-484,97,295,277,220,282,511,613,429,1012.44486240975,1009.11210601504,1284.35909943441,1529.0832993877,1621.51580716763,1726.90373798982,1699.9752252606,1886.58728750141,,,,,,,,,,,,,,,,,,,1040,84,1081,771,2120,2746,1916,-1256,3487,-2229,1612,5825,14198.9172659406,25118.3923837096,30459.5696811818,35291.1658342947,39045.5867925222,37291.6887769185,32757.691248285,24688.9041592135,5970.55955460871,2007.45970350137,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108129439621152,0.16482582837723,0.207455429497569,0.278846153846154,0.201566951566952,0.0962800875273524,0.0906040268456376,0.103383458646616,0.200948429164197,0.321357285429142,0.300923076923077,0.337308347529813,0.273445212240869,0.31570996978852,0.341059602649007,0.239915074309979,0.322868217054264,0.189437428243398,0.194356261022928,0.191095890410959,0.0914151772634047,-0.114221364221364,-0.130242173656232,-0.0500287521564118,-0.0767785234899329,0.373774064656738,0.323938879456706,0.224576271186441,0.22157603954638,-0.157588577472237,-0.128750961785073,-0.0608007909045971,-0.210664127588669,0.0712492153170119,0.0915513688548719,0.0486842105263159,0.268094089264174,0.314679167887489,0.34789644012945,0.408030112923463,0.436385255648038,0.571750582217462,0.612956576315484,0.665641787178614,0.800496583981275,0.771940854301779,0.764351349015347,0.703780990760855,0.637699536682834,,,,,,,,,,,,,,,,,,,0.264026402640264,0.0168708576019281,0.213509776812167,0.12548828125,0.306579898770788,0.303929164360819,0.162634750870045,-0.0916989121705483,0.280282935455349,-0.139942240080362,0.117672822833784,0.380445431389197,0.671788288509682,0.710866030749736,0.503852805705867,0.38818664741516,0.309384590180406,0.225668815931014,0.161733374352853,0.104925660125648,0.0229647579133878,0.00754801928475057,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0710339384372534,0.0484282073067119,0.0113452188006482,0.125,-0.0235042735042735,0.086797957695113,0.0711409395973155,0.0570175438596492,-0.109069353882632,0.081170991350632,0.0836923076923077,0.150482680295287,-0.0197433366238894,0.0644511581067473,0.114001892147588,0.0955414012738853,0.0127906976744185,0.0849598163030998,0.0299823633156966,0.168835616438356,-0.0893641957222385,0.0894465894465895,0.0271707028942705,0.0710178263369752,-0.260939597315436,0.0697420995277878,0.121901528013582,0.040859564164649,0.0997382960162838,0.0309360126916975,0.03770197486535,0.0383094414236282,-0.24160914068079,0.0662272441933458,0.118634088901972,-0.127368421052632,0.0292521109770809,0.0864342220920011,0.0747033441208198,0.055207026348808,0.067063020214031,0.113884555382215,0.12264905962385,0.0764569595437534,0.167623321591018,0.143086847994191,0.159318988188627,0.163609782956028,0.149104910484066,0.138190824712917,0.11951945138718,0.118478966933244,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Adj. EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6867,6827,7191,7388,8219,8207,8961,9223,10172,10080,7760,11363,11537,12076,7572,13210,13054,11990,14775,14718,15323,14275,13098,17808,22599,22935,26109,28209,29278,28380,28134,26157,27461,25885,31009,30886,32672,34149,36998,38352,40987,40609,42267,43207,49045,53628.6457162911,58039.9164867828,60868.2050491811,64977.0733224142,65367.5160349936,70268.6116112491,75300.7163037986,80938.3255527145,,,,,,,,,,,,,,,,,,22469,25650,29626,36563,40740,45912,56806,67780,106531,110132,120452,150486,175128,237513.840574669,291875.169502756,355341.565580651,429426.019073054,511658.478724845,595730.391836587,685463.989714309,778635.563942633,878063.550082876,980096.531648282,,,,,,,,,,
,,,,,,,,% Adj. EBITDA Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379329392918301,0.395584656391239,0.405652394652225,0.395609103078983,0.385343897979277,0.405143900873772,0.416790697674419,0.410805754754799,0.390270104358502,0.407272727272727,0.298346789696271,0.4091531038456,0.356928502923615,0.387722339947345,0.231864531340907,0.391523414344991,0.332365821366738,0.329948540135942,0.379390920295809,0.363416380651374,0.332566467715681,0.346825724628878,0.342011123586704,0.385679942823728,0.397184435305283,0.41463282351665,0.421929541047188,0.433198194047729,0.38868901427149,0.417285439120142,0.40373107555428,0.378582180281364,0.36110088365243,0.370914353676186,0.415647954533269,0.402722543126491,0.378542463213996,0.424005761184023,0.436595784852847,0.434494947206236,0.424872238750272,0.450041004499413,0.438327041938026,0.422165985969163,0.430869381874407,0.489182317036868,0.494972114206277,0.496092026053825,0.483247879743995,0.511124495969924,0.51502794879945,0.520178846526713,0.5107240341014,,,,,,,,,,,,,,,,,,0.404708298060124,0.388630475295829,0.395071277120644,0.405031460475009,0.367507103874431,0.335567428500428,0.350964122651476,0.371342321957847,0.413492627223574,0.389384661075676,0.391848897506132,0.42993788890857,0.434737709638662,0.490687878670465,0.514260377716458,0.538404068001093,0.564097263348947,0.587071995659947,0.601161828726382,0.612061770570346,0.618696497735495,0.624187832303405,0.626321350299739,,,,,,,,,,
,,,,,,,,%o% Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1184.43907978148,-16.5265090919947,-333.416014348874,-195.503873253825,-664.822583553637,-176.296895006088,-245.626815568768,-577.737998114027,1475.26388954902,-281.07033693617,2.00646348942957,168.771844929361,-373.797967091054,222.63562172354,646.179675896022,678.070988877721,799.184174604842,475.182512240006,-84.9542103379292,26.5261560349195,-181.984654929082,-546.160137663648,-275.881306190602,-463.710854439562,119.16878978989,241.403628451274,174.41579561566,530.914075078366,209.478303195785,317.724040797442,463.297755362761,260.3524331539,17.3125708517885,-123.289612370721,59.9714312413485,391.413125374558,566.450722682504,739.260400846614,523.784978695877,219.421789330555,200.558345931736,240.868204728878,274.761543574056,,,,,,,,,,,,,,,,,,,-160.778227642947,64.4080182481555,99.6018335436449,-375.243566005783,-319.39675374003,153.966941510487,203.78199306371,421.503052657269,-241.079661478979,24.6423643045585,380.889914024382,47.9982073009144,559.501690318028,235.724990459932,241.43690284635,256.931953478544,229.747323109997,140.898330664349,108.999418439646,66.3472716514835,54.913345679104,21.335179963341,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,364,197,831,-12,754,262,949,-92,-2320,3603,174,539,-4504,5638,-156,-1064,2785,-57,605,-1048,-1177,4710,4791,336,3174,2100,1069,-898,-246,-1977,1304,-1576,5124,-123,1786,1477,2849,1354,2635,-378,1658,940,5838,4583.64571629107,4411.27077049176,2828.28856239832,4108.86827323307,390.44271257941,4901.09557625544,5032.10469254952,5637.60924891589,,,,,,,,,,,,,,,,,,,3181,3976,6937,4177,5172,10894,10974,38751,3601,10320,30034,24642,62385.8405746692,54361.3289280865,63466.3960778954,74084.4534924026,82232.4596517909,84071.9131117422,89733.5978777218,93171.574228324,99427.9861402432,102032.981565406,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196883646424931,0.202138567452761,0.246141009595328,0.24837574445046,0.237620148436549,0.228219812355307,-0.134025220399509,0.232028624091944,0.134191899331498,0.198015873015873,-0.0242268041237114,0.162545102525741,0.131489988731906,-0.00712156343159986,0.951267828843106,0.114155942467827,0.173816454726521,0.190575479566305,-0.113502538071066,0.209947003668977,0.474841741173399,0.606654991243433,0.993357764544205,0.584063342318059,0.295544050621709,0.237410071942446,0.0775594622543951,-0.0727427416781878,-0.0620602500170777,-0.0879140239605356,0.102189521575318,0.180792904385059,0.189760023305779,0.319258257678192,0.193137476216582,0.241727643592566,0.254499265426053,0.189170985973235,0.142413103410995,0.126590529828953,0.196598921609291,0.320609857821938,0.373173314566514,0.408757957025045,0.324846025536022,0.218891791167058,0.210694567888481,0.237110840429023,0.245644369839513,,,,,,,,,,,,,,,,,,,0.141572833681962,0.155009746588694,0.234152433673125,0.114241172770287,0.126951399116348,0.237280013939711,0.19318381861071,0.571717320743582,0.0338023673860191,0.0937057349362582,0.249344137083652,0.163749451776245,0.356229960798212,0.228876467984174,0.217443629021331,0.20848800328592,0.191493891844969,0.164312557316096,0.150627866409636,0.135924827017035,0.127695151293614,0.116202274374988,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00582495995340027,0.0533177090962356,0.0273953553052426,0.112479696805631,-0.00146003163401875,0.0918727915194346,0.029237808280326,0.102894936571615,-0.00904443570585922,-0.23015873015873,0.46430412371134,0.0153128575200212,0.04671925110514,-0.372971182510765,0.744585314315901,-0.0118092354277063,-0.0815075838823349,0.232276897414512,-0.00385786802030452,0.0411061285500747,-0.0683939176401488,-0.0824518388791594,0.359596885020614,0.269036388140162,0.0148679145094917,0.13839110529758,0.0804320349304837,0.0378957070438513,-0.0306714939545051,-0.00866807610993658,-0.0702708466624014,0.0498528118668042,-0.0573904810458469,0.197952482132509,-0.00396659034473867,0.0578255520300459,0.0452069049951029,0.0834285044950072,0.0365965727877182,0.0687056737588652,-0.0092224363822675,0.0408283877958089,0.022239572243121,0.135116994931377,0.0934579613883386,0.0822558673927454,0.0487300591316735,0.0675043443438677,0.00600893042138173,0.0749775404289754,0.0716124109636449,0.0748679365302598,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,CapEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551,2927,2515,2373,2100,2428,2123,2554,3078,2508,2831,3538,4307,7299,5477,5282,7081,4638,5477,6732,6052,6005,5391,5406,5479,5942,5496,6819,6383,9786,6828,7276,7595,6289,6888,8055,11019,12012,13186,13061,14276,17197,22446,23953,27851,32942.2012794548,41431.8490098431,50022.3399326003,60559.4547499919,56726.799297237,60155.7667290413,63500.0928445315,69476.3584340483,,,,,,,,,,,,,,,,,,7358,10959,9915,10183,13184,25139,22899,22281,24640,31485,32251,52535,91447,184955.84497189,249859.017304858,293609.783685794,335059.999082199,371068.041350865,402207.217962214,426579.617060393,447257.384131901,463244.292963217,473736.595472165,,,,,,,,,,
,,,,,,,,% of Alphabet revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19615533337016,-0.169602503186928,-0.141873977548373,-0.127068273092369,-0.0984574991795209,-0.119859801550081,-0.0987441860465116,-0.113758852612356,-0.118093922651934,-0.101333333333333,-0.108842752787389,-0.127394498055596,-0.133248770225536,-0.234347909843961,-0.167712894632085,-0.156550088915234,-0.180288216722681,-0.127631470321143,-0.140637838948233,-0.166226326575965,-0.131351058057515,-0.145897616560169,-0.140768206386923,-0.117081411214346,-0.0962951246089494,-0.107423075532415,-0.0888170652876535,-0.10471758960656,-0.0847394623299037,-0.14388848862684,-0.0979837841716295,-0.10530886354426,-0.0998711340206186,-0.0901170705145657,-0.0923274891426733,-0.105029142164213,-0.127667709419534,-0.14914513465526,-0.155601708715867,-0.147969819187021,-0.147985363173662,-0.190582263891659,-0.232774712739038,-0.234039434858226,-0.244676178093264,-0.300487587089735,-0.353336309581827,-0.407695346775314,-0.450393140380036,-0.44356063160279,-0.440906692711097,-0.438659904866552,-0.43839856843841,,,,,,,,,,,,,,,,,,-0.132531205533241,-0.166042938743352,-0.132219392177519,-0.112803527118043,-0.118930133958775,-0.183739100563518,-0.141476735637013,-0.122069611619103,-0.0956384370257378,-0.111318926869281,-0.104917467484726,-0.150092280968407,-0.227008013186508,-0.382106537443777,-0.440231325035157,-0.44486971762799,-0.440137346469953,-0.425759885977831,-0.405874251155278,-0.380899769535704,-0.355386511948655,-0.329305835579148,-0.30273685762721,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Segment Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Revenues:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34207,36574,37846,43198,38198,34991,42573,52873,51178,57067,59884,69400,61472,62841,61377,67838,61961,66285,67986,76311,70398,73928,76510,84094,77264,82543,87052,95862,89380.62239055,94201.6203151882,97182.8218801128,106491.352054829,97696.3840118993,102355.02669869,107294.168290412,118206.16508967,,,,,,,,,,,,,,,,,,,,,,106491,130524,151825,168635,237529,253528,272543,304930,342721,387256.41664068,425551.744090671,466006.502404762,506752.412969448,548713.349702467,595565.672795722,644117.094232857,694951.541556255,749153.190997105,807323.648863978,,,,,,,,,,
